STATION,DATECode,Year,MonDay,Month,Day,Time,Date,HPCP
CDAIR,20110412,2011,0412,04,12,5:00:00,04/12/2011,1
CDAIR,20110412,2011,0412,04,12,6:00:00,04/12/2011,0
CDAIR,20110412,2011,0412,04,12,16:00:00,04/12/2011,0
CDAIR,20110416,2011,0416,04,16,1:00:00,04/16/2011,0
CDAIR,20110416,2011,0416,04,16,2:00:00,04/16/2011,11
CDAIR,20110416,2011,0416,04,16,3:00:00,04/16/2011,11
CDAIR,20110416,2011,0416,04,16,4:00:00,04/16/2011,7
CDAIR,20110416,2011,0416,04,16,5:00:00,04/16/2011,29
CDAIR,20110416,2011,0416,04,16,6:00:00,04/16/2011,1
CDAIR,20110416,2011,0416,04,16,7:00:00,04/16/2011,13
CDAIR,20110416,2011,0416,04,16,8:00:00,04/16/2011,6
CDAIR,20110416,2011,0416,04,16,9:00:00,04/16/2011,1
CDAIR,20110416,2011,0416,04,16,11:00:00,04/16/2011,0
CDAIR,20110416,2011,0416,04,16,12:00:00,04/16/2011,43
CDAIR,20110421,2011,0421,04,21,10:00:00,04/21/2011,0
CDAIR,20110421,2011,0421,04,21,11:00:00,04/21/2011,0
CDAIR,20110422,2011,0422,04,22,1:00:00,04/22/2011,1
CDAIR,20110422,2011,0422,04,22,2:00:00,04/22/2011,0
CDAIR,20110422,2011,0422,04,22,3:00:00,04/22/2011,0
CDAIR,20110422,2011,0422,04,22,8:00:00,04/22/2011,1
CDAIR,20110422,2011,0422,04,22,9:00:00,04/22/2011,9
CDAIR,20110422,2011,0422,04,22,10:00:00,04/22/2011,6
CDAIR,20110422,2011,0422,04,22,11:00:00,04/22/2011,6
CDAIR,20110422,2011,0422,04,22,12:00:00,04/22/2011,0
CDAIR,20110422,2011,0422,04,22,13:00:00,04/22/2011,0
CDAIR,20110422,2011,0422,04,22,14:00:00,04/22/2011,0
CDAIR,20110422,2011,0422,04,22,15:00:00,04/22/2011,0
CDAIR,20110422,2011,0422,04,22,20:00:00,04/22/2011,0
CDAIR,20110422,2011,0422,04,22,21:00:00,04/22/2011,0
CDAIR,20110422,2011,0422,04,22,22:00:00,04/22/2011,0
CDAIR,20110422,2011,0422,04,22,23:00:00,04/22/2011,0
CDAIR,20110423,2011,0423,04,23,0:00:00,04/23/2011,0
CDAIR,20110423,2011,0423,04,23,1:00:00,04/23/2011,0
CDAIR,20110423,2011,0423,04,23,2:00:00,04/23/2011,1
CDAIR,20110423,2011,0423,04,23,3:00:00,04/23/2011,0
CDAIR,20110423,2011,0423,04,23,4:00:00,04/23/2011,0
CDAIR,20110423,2011,0423,04,23,5:00:00,04/23/2011,0
CDAIR,20110423,2011,0423,04,23,6:00:00,04/23/2011,1
CDAIR,20110423,2011,0423,04,23,7:00:00,04/23/2011,0
CDAIR,20110423,2011,0423,04,23,8:00:00,04/23/2011,0
CDAIR,20110423,2011,0423,04,23,9:00:00,04/23/2011,0
CDAIR,20110426,2011,0426,04,26,12:00:00,04/26/2011,0
CDAIR,20110427,2011,0427,04,27,12:00:00,04/27/2011,0
CDAIR,20110427,2011,0427,04,27,13:00:00,04/27/2011,0
CDAIR,20110428,2011,0428,04,28,3:00:00,04/28/2011,12
CDAIR,20110428,2011,0428,04,28,4:00:00,04/28/2011,3
CDAIR,20110428,2011,0428,04,28,7:00:00,04/28/2011,0
CDAIR,20110428,2011,0428,04,28,11:00:00,04/28/2011,3
CDAIR,20110501,2011,0501,05,01,1:00:00,05/01/2011,0
CDAIR,20110503,2011,0503,05,03,21:00:00,05/03/2011,0
CDAIR,20110503,2011,0503,05,03,22:00:00,05/03/2011,42
CDAIR,20110503,2011,0503,05,03,23:00:00,05/03/2011,0
CDAIR,20110504,2011,0504,05,04,0:00:00,05/04/2011,1
CDAIR,20110504,2011,0504,05,04,1:00:00,05/04/2011,0
CDAIR,20110504,2011,0504,05,04,2:00:00,05/04/2011,0
CDAIR,20110504,2011,0504,05,04,3:00:00,05/04/2011,5
CDAIR,20110504,2011,0504,05,04,4:00:00,05/04/2011,15
CDAIR,20110504,2011,0504,05,04,5:00:00,05/04/2011,18
CDAIR,20110504,2011,0504,05,04,6:00:00,05/04/2011,0
CDAIR,20110506,2011,0506,05,06,11:00:00,05/06/2011,4
CDAIR,20110508,2011,0508,05,08,4:00:00,05/08/2011,0
CDAIR,20110511,2011,0511,05,11,0:00:00,05/11/2011,16
CDAIR,20110511,2011,0511,05,11,1:00:00,05/11/2011,51
CDAIR,20110511,2011,0511,05,11,2:00:00,05/11/2011,0
CDAIR,20110511,2011,0511,05,11,6:00:00,05/11/2011,1
CDAIR,20110511,2011,0511,05,11,7:00:00,05/11/2011,5
CDAIR,20110511,2011,0511,05,11,8:00:00,05/11/2011,0
CDAIR,20110513,2011,0513,05,13,21:00:00,05/13/2011,0
CDAIR,20110513,2011,0513,05,13,22:00:00,05/13/2011,0
CDAIR,20110514,2011,0514,05,14,9:00:00,05/14/2011,0
CDAIR,20110514,2011,0514,05,14,10:00:00,05/14/2011,0
CDAIR,20110514,2011,0514,05,14,11:00:00,05/14/2011,1
CDAIR,20110514,2011,0514,05,14,12:00:00,05/14/2011,0
CDAIR,20110514,2011,0514,05,14,16:00:00,05/14/2011,1
CDAIR,20110514,2011,0514,05,14,17:00:00,05/14/2011,0
CDAIR,20110514,2011,0514,05,14,19:00:00,05/14/2011,4
CDAIR,20110514,2011,0514,05,14,20:00:00,05/14/2011,5
CDAIR,20110514,2011,0514,05,14,21:00:00,05/14/2011,1
CDAIR,20110516,2011,0516,05,16,19:00:00,05/16/2011,3
CDAIR,20110516,2011,0516,05,16,20:00:00,05/16/2011,71
CDAIR,20110516,2011,0516,05,16,21:00:00,05/16/2011,0
CDAIR,20110516,2011,0516,05,16,22:00:00,05/16/2011,6
CDAIR,20110516,2011,0516,05,16,23:00:00,05/16/2011,38
CDAIR,20110517,2011,0517,05,17,0:00:00,05/17/2011,7
CDAIR,20110517,2011,0517,05,17,1:00:00,05/17/2011,11
CDAIR,20110517,2011,0517,05,17,2:00:00,05/17/2011,7
CDAIR,20110517,2011,0517,05,17,3:00:00,05/17/2011,24
CDAIR,20110517,2011,0517,05,17,4:00:00,05/17/2011,13
CDAIR,20110517,2011,0517,05,17,5:00:00,05/17/2011,9
CDAIR,20110517,2011,0517,05,17,6:00:00,05/17/2011,1
CDAIR,20110517,2011,0517,05,17,7:00:00,05/17/2011,0
CDAIR,20110517,2011,0517,05,17,12:00:00,05/17/2011,0
CDAIR,20110517,2011,0517,05,17,13:00:00,05/17/2011,0
CDAIR,20110517,2011,0517,05,17,14:00:00,05/17/2011,1
CDAIR,20110517,2011,0517,05,17,15:00:00,05/17/2011,8
CDAIR,20110517,2011,0517,05,17,16:00:00,05/17/2011,3
CDAIR,20110520,2011,0520,05,20,4:00:00,05/20/2011,0
CDAIR,20110520,2011,0520,05,20,5:00:00,05/20/2011,0
CDAIR,20110520,2011,0520,05,20,6:00:00,05/20/2011,0
CDAIR,20110526,2011,0526,05,26,22:00:00,05/26/2011,3
CDAIR,20110526,2011,0526,05,26,23:00:00,05/26/2011,0
CDAIR,20110527,2011,0527,05,27,0:00:00,05/27/2011,1
CDAIR,20110527,2011,0527,05,27,2:00:00,05/27/2011,5
CDAIR,20110527,2011,0527,05,27,3:00:00,05/27/2011,1
CDAIR,20110527,2011,0527,05,27,11:00:00,05/27/2011,9
CDAIR,20110527,2011,0527,05,27,12:00:00,05/27/2011,3
CDAIR,20110527,2011,0527,05,27,13:00:00,05/27/2011,0
CDAIR,20110527,2011,0527,05,27,16:00:00,05/27/2011,21
CDAIR,20110527,2011,0527,05,27,17:00:00,05/27/2011,33
CDAIR,20110527,2011,0527,05,27,18:00:00,05/27/2011,24
CDAIR,20110527,2011,0527,05,27,19:00:00,05/27/2011,0
CDAIR,20110527,2011,0527,05,27,20:00:00,05/27/2011,1
CDAIR,20110528,2011,0528,05,28,6:00:00,05/28/2011,0
CDAIR,20110601,2011,0601,06,01,1:00:00,06/01/2011,0
CDAIR,20110603,2011,0603,06,03,6:00:00,06/03/2011,0
CDAIR,20110603,2011,0603,06,03,7:00:00,06/03/2011,0
CDAIR,20110605,2011,0605,06,05,18:00:00,06/05/2011,10
CDAIR,20110605,2011,0605,06,05,19:00:00,06/05/2011,7
CDAIR,20110605,2011,0605,06,05,20:00:00,06/05/2011,0
CDAIR,20110606,2011,0606,06,06,1:00:00,06/06/2011,0
CDAIR,20110609,2011,0609,06,09,16:00:00,06/09/2011,0
CDAIR,20110609,2011,0609,06,09,17:00:00,06/09/2011,0
CDAIR,20110611,2011,0611,06,11,21:00:00,06/11/2011,0
CDAIR,20110611,2011,0611,06,11,22:00:00,06/11/2011,1
CDAIR,20110611,2011,0611,06,11,23:00:00,06/11/2011,0
CDAIR,20110612,2011,0612,06,12,0:00:00,06/12/2011,0
CDAIR,20110612,2011,0612,06,12,18:00:00,06/12/2011,6
CDAIR,20110612,2011,0612,06,12,19:00:00,06/12/2011,7
CDAIR,20110612,2011,0612,06,12,20:00:00,06/12/2011,1
CDAIR,20110615,2011,0615,06,15,20:00:00,06/15/2011,10
CDAIR,20110615,2011,0615,06,15,21:00:00,06/15/2011,5
CDAIR,20110615,2011,0615,06,15,22:00:00,06/15/2011,1
CDAIR,20110615,2011,0615,06,15,23:00:00,06/15/2011,0
CDAIR,20110618,2011,0618,06,18,2:00:00,06/18/2011,2
CDAIR,20110618,2011,0618,06,18,16:00:00,06/18/2011,11
CDAIR,20110618,2011,0618,06,18,17:00:00,06/18/2011,4
CDAIR,20110618,2011,0618,06,18,18:00:00,06/18/2011,0
CDAIR,20110621,2011,0621,06,21,21:00:00,06/21/2011,3
CDAIR,20110621,2011,0621,06,21,22:00:00,06/21/2011,24
CDAIR,20110621,2011,0621,06,21,23:00:00,06/21/2011,3
CDAIR,20110622,2011,0622,06,22,2:00:00,06/22/2011,22
CDAIR,20110622,2011,0622,06,22,3:00:00,06/22/2011,1
CDAIR,20110622,2011,0622,06,22,4:00:00,06/22/2011,0
CDAIR,20110622,2011,0622,06,22,5:00:00,06/22/2011,1
CDAIR,20110622,2011,0622,06,22,21:00:00,06/22/2011,0
CDAIR,20110623,2011,0623,06,23,1:00:00,06/23/2011,0
CDAIR,20110623,2011,0623,06,23,12:00:00,06/23/2011,0
CDAIR,20110623,2011,0623,06,23,13:00:00,06/23/2011,0
CDAIR,20110624,2011,0624,06,24,17:00:00,06/24/2011,8
CDAIR,20110628,2011,0628,06,28,17:00:00,06/28/2011,0
CDAIR,20110628,2011,0628,06,28,18:00:00,06/28/2011,0
CDAIR,20110628,2011,0628,06,28,19:00:00,06/28/2011,0
CDAIR,20110628,2011,0628,06,28,20:00:00,06/28/2011,107
CDAIR,20110628,2011,0628,06,28,21:00:00,06/28/2011,24
CDAIR,20110628,2011,0628,06,28,22:00:00,06/28/2011,49
CDAIR,20110628,2011,0628,06,28,23:00:00,06/28/2011,3
CDAIR,20110701,2011,0701,07,01,1:00:00,07/01/2011,0
CDAIR,20110704,2011,0704,07,04,17:00:00,07/04/2011,0
CDAIR,20110704,2011,0704,07,04,18:00:00,07/04/2011,13
CDAIR,20110704,2011,0704,07,04,19:00:00,07/04/2011,3
CDAIR,20110705,2011,0705,07,05,22:00:00,07/05/2011,0
CDAIR,20110705,2011,0705,07,05,23:00:00,07/05/2011,16
CDAIR,20110706,2011,0706,07,06,0:00:00,07/06/2011,2
CDAIR,20110707,2011,0707,07,07,15:00:00,07/07/2011,0
CDAIR,20110707,2011,0707,07,07,16:00:00,07/07/2011,0
CDAIR,20110707,2011,0707,07,07,19:00:00,07/07/2011,0
CDAIR,20110707,2011,0707,07,07,20:00:00,07/07/2011,0
CDAIR,20110707,2011,0707,07,07,21:00:00,07/07/2011,1
CDAIR,20110707,2011,0707,07,07,22:00:00,07/07/2011,0
CDAIR,20110708,2011,0708,07,08,14:00:00,07/08/2011,12
CDAIR,20110708,2011,0708,07,08,15:00:00,07/08/2011,25
CDAIR,20110708,2011,0708,07,08,18:00:00,07/08/2011,1
CDAIR,20110708,2011,0708,07,08,19:00:00,07/08/2011,14
CDAIR,20110708,2011,0708,07,08,20:00:00,07/08/2011,2
CDAIR,20110708,2011,0708,07,08,21:00:00,07/08/2011,11
CDAIR,20110708,2011,0708,07,08,22:00:00,07/08/2011,31
CDAIR,20110708,2011,0708,07,08,23:00:00,07/08/2011,1
CDAIR,20110709,2011,0709,07,09,0:00:00,07/09/2011,0
CDAIR,20110709,2011,0709,07,09,4:00:00,07/09/2011,0
CDAIR,20110709,2011,0709,07,09,5:00:00,07/09/2011,0
CDAIR,20110709,2011,0709,07,09,6:00:00,07/09/2011,0
CDAIR,20110710,2011,0710,07,10,15:00:00,07/10/2011,3
CDAIR,20110710,2011,0710,07,10,16:00:00,07/10/2011,0
CDAIR,20110710,2011,0710,07,10,17:00:00,07/10/2011,0
CDAIR,20110710,2011,0710,07,10,22:00:00,07/10/2011,0
CDAIR,20110713,2011,0713,07,13,16:00:00,07/13/2011,0
CDAIR,20110713,2011,0713,07,13,17:00:00,07/13/2011,44
CDAIR,20110715,2011,0715,07,15,10:00:00,07/15/2011,1
CDAIR,20110715,2011,0715,07,15,11:00:00,07/15/2011,0
CDAIR,20110715,2011,0715,07,15,12:00:00,07/15/2011,2
CDAIR,20110715,2011,0715,07,15,13:00:00,07/15/2011,1
CDAIR,20110715,2011,0715,07,15,14:00:00,07/15/2011,0
CDAIR,20110715,2011,0715,07,15,15:00:00,07/15/2011,0
CDAIR,20110715,2011,0715,07,15,16:00:00,07/15/2011,0
CDAIR,20110715,2011,0715,07,15,18:00:00,07/15/2011,0
CDAIR,20110715,2011,0715,07,15,19:00:00,07/15/2011,1
CDAIR,20110715,2011,0715,07,15,20:00:00,07/15/2011,3
CDAIR,20110715,2011,0715,07,15,21:00:00,07/15/2011,0
CDAIR,20110715,2011,0715,07,15,22:00:00,07/15/2011,0
CDAIR,20110724,2011,0724,07,24,19:00:00,07/24/2011,0
CDAIR,20110725,2011,0725,07,25,17:00:00,07/25/2011,0
CDAIR,20110725,2011,0725,07,25,18:00:00,07/25/2011,0
CDAIR,20110725,2011,0725,07,25,19:00:00,07/25/2011,0
CDAIR,20110725,2011,0725,07,25,22:00:00,07/25/2011,0
CDAIR,20110730,2011,0730,07,30,23:00:00,07/30/2011,0
CDAIR,20110731,2011,0731,07,31,0:00:00,07/31/2011,164
CDAIR,20110731,2011,0731,07,31,1:00:00,07/31/2011,1
CDAIR,20110731,2011,0731,07,31,2:00:00,07/31/2011,0
CDAIR,20110731,2011,0731,07,31,13:00:00,07/31/2011,0
CDAIR,20110731,2011,0731,07,31,14:00:00,07/31/2011,1
CDAIR,20110801,2011,0801,08,01,1:00:00,08/01/2011,0
CDAIR,20110803,2011,0803,08,03,20:00:00,08/03/2011,0
CDAIR,20110803,2011,0803,08,03,21:00:00,08/03/2011,0
CDAIR,20110805,2011,0805,08,05,4:00:00,08/05/2011,0
CDAIR,20110805,2011,0805,08,05,10:00:00,08/05/2011,0
CDAIR,20110805,2011,0805,08,05,11:00:00,08/05/2011,1
CDAIR,20110805,2011,0805,08,05,12:00:00,08/05/2011,31
CDAIR,20110805,2011,0805,08,05,13:00:00,08/05/2011,210
CDAIR,20110805,2011,0805,08,05,14:00:00,08/05/2011,7
CDAIR,20110805,2011,0805,08,05,19:00:00,08/05/2011,1
CDAIR,20110805,2011,0805,08,05,20:00:00,08/05/2011,0
CDAIR,20110805,2011,0805,08,05,21:00:00,08/05/2011,0
CDAIR,20110806,2011,0806,08,06,16:00:00,08/06/2011,3
CDAIR,20110806,2011,0806,08,06,18:00:00,08/06/2011,0
CDAIR,20110806,2011,0806,08,06,19:00:00,08/06/2011,1
CDAIR,20110807,2011,0807,08,07,19:00:00,08/07/2011,0
CDAIR,20110808,2011,0808,08,08,19:00:00,08/08/2011,32
CDAIR,20110808,2011,0808,08,08,20:00:00,08/08/2011,17
CDAIR,20110808,2011,0808,08,08,21:00:00,08/08/2011,1
CDAIR,20110811,2011,0811,08,11,17:00:00,08/11/2011,129
CDAIR,20110811,2011,0811,08,11,18:00:00,08/11/2011,0
CDAIR,20110811,2011,0811,08,11,19:00:00,08/11/2011,0
CDAIR,20110812,2011,0812,08,12,10:00:00,08/12/2011,0
CDAIR,20110813,2011,0813,08,13,3:00:00,08/13/2011,49
CDAIR,20110813,2011,0813,08,13,4:00:00,08/13/2011,3
CDAIR,20110813,2011,0813,08,13,5:00:00,08/13/2011,7
CDAIR,20110813,2011,0813,08,13,18:00:00,08/13/2011,2
CDAIR,20110813,2011,0813,08,13,19:00:00,08/13/2011,4
CDAIR,20110813,2011,0813,08,13,20:00:00,08/13/2011,4
CDAIR,20110814,2011,0814,08,14,5:00:00,08/14/2011,0
CDAIR,20110814,2011,0814,08,14,6:00:00,08/14/2011,5
CDAIR,20110814,2011,0814,08,14,7:00:00,08/14/2011,1
CDAIR,20110814,2011,0814,08,14,8:00:00,08/14/2011,1
CDAIR,20110814,2011,0814,08,14,9:00:00,08/14/2011,1
CDAIR,20110814,2011,0814,08,14,20:00:00,08/14/2011,3
CDAIR,20110820,2011,0820,08,20,6:00:00,08/20/2011,0
CDAIR,20110820,2011,0820,08,20,7:00:00,08/20/2011,0
CDAIR,20110820,2011,0820,08,20,8:00:00,08/20/2011,0
CDAIR,20110820,2011,0820,08,20,22:00:00,08/20/2011,5
CDAIR,20110820,2011,0820,08,20,23:00:00,08/20/2011,0
CDAIR,20110826,2011,0826,08,26,20:00:00,08/26/2011,0
CDAIR,20110901,2011,0901,09,01,1:00:00,09/01/2011,0
CDAIR,20110902,2011,0902,09,02,19:00:00,09/02/2011,1
CDAIR,20110902,2011,0902,09,02,20:00:00,09/02/2011,2
CDAIR,20110902,2011,0902,09,02,21:00:00,09/02/2011,3
CDAIR,20110905,2011,0905,09,05,0:00:00,09/05/2011,2
CDAIR,20110905,2011,0905,09,05,1:00:00,09/05/2011,4
CDAIR,20110905,2011,0905,09,05,2:00:00,09/05/2011,7
CDAIR,20110905,2011,0905,09,05,3:00:00,09/05/2011,0
CDAIR,20110905,2011,0905,09,05,4:00:00,09/05/2011,1
CDAIR,20110905,2011,0905,09,05,5:00:00,09/05/2011,1
CDAIR,20110905,2011,0905,09,05,6:00:00,09/05/2011,0
CDAIR,20110905,2011,0905,09,05,13:00:00,09/05/2011,1
CDAIR,20110905,2011,0905,09,05,14:00:00,09/05/2011,15
CDAIR,20110905,2011,0905,09,05,15:00:00,09/05/2011,48
CDAIR,20110905,2011,0905,09,05,16:00:00,09/05/2011,9
CDAIR,20110905,2011,0905,09,05,17:00:00,09/05/2011,0
CDAIR,20110905,2011,0905,09,05,18:00:00,09/05/2011,0
CDAIR,20110905,2011,0905,09,05,19:00:00,09/05/2011,2
CDAIR,20110905,2011,0905,09,05,20:00:00,09/05/2011,74
CDAIR,20110905,2011,0905,09,05,21:00:00,09/05/2011,0
CDAIR,20110906,2011,0906,09,06,0:00:00,09/06/2011,0
CDAIR,20110906,2011,0906,09,06,6:00:00,09/06/2011,0
CDAIR,20110906,2011,0906,09,06,11:00:00,09/06/2011,13
CDAIR,20110906,2011,0906,09,06,12:00:00,09/06/2011,1
CDAIR,20110906,2011,0906,09,06,13:00:00,09/06/2011,3
CDAIR,20110916,2011,0916,09,16,18:00:00,09/16/2011,0
CDAIR,20110917,2011,0917,09,17,9:00:00,09/17/2011,0
CDAIR,20110917,2011,0917,09,17,10:00:00,09/17/2011,0
CDAIR,20110920,2011,0920,09,20,10:00:00,09/20/2011,0
CDAIR,20110920,2011,0920,09,20,11:00:00,09/20/2011,0
CDAIR,20110920,2011,0920,09,20,12:00:00,09/20/2011,0
CDAIR,20110921,2011,0921,09,21,4:00:00,09/21/2011,3
CDAIR,20110921,2011,0921,09,21,5:00:00,09/21/2011,0
CDAIR,20110921,2011,0921,09,21,6:00:00,09/21/2011,3
CDAIR,20110921,2011,0921,09,21,7:00:00,09/21/2011,0
CDAIR,20110921,2011,0921,09,21,8:00:00,09/21/2011,9
CDAIR,20110921,2011,0921,09,21,9:00:00,09/21/2011,0
CDAIR,20110921,2011,0921,09,21,10:00:00,09/21/2011,0
CDAIR,20110921,2011,0921,09,21,13:00:00,09/21/2011,0
CDAIR,20110921,2011,0921,09,21,14:00:00,09/21/2011,4
CDAIR,20110921,2011,0921,09,21,15:00:00,09/21/2011,8
CDAIR,20110921,2011,0921,09,21,16:00:00,09/21/2011,17
CDAIR,20110921,2011,0921,09,21,17:00:00,09/21/2011,2
CDAIR,20110922,2011,0922,09,22,5:00:00,09/22/2011,0
CDAIR,20110922,2011,0922,09,22,6:00:00,09/22/2011,1
CDAIR,20110922,2011,0922,09,22,7:00:00,09/22/2011,2
CDAIR,20110922,2011,0922,09,22,8:00:00,09/22/2011,2
CDAIR,20110922,2011,0922,09,22,9:00:00,09/22/2011,6
CDAIR,20110922,2011,0922,09,22,10:00:00,09/22/2011,1
CDAIR,20110922,2011,0922,09,22,11:00:00,09/22/2011,0
CDAIR,20110922,2011,0922,09,22,12:00:00,09/22/2011,0
CDAIR,20110922,2011,0922,09,22,13:00:00,09/22/2011,0
CDAIR,20110922,2011,0922,09,22,14:00:00,09/22/2011,0
CDAIR,20110922,2011,0922,09,22,21:00:00,09/22/2011,0
CDAIR,20110922,2011,0922,09,22,22:00:00,09/22/2011,0
CDAIR,20110922,2011,0922,09,22,23:00:00,09/22/2011,0
CDAIR,20110923,2011,0923,09,23,1:00:00,09/23/2011,0
CDAIR,20110923,2011,0923,09,23,2:00:00,09/23/2011,1
CDAIR,20110923,2011,0923,09,23,3:00:00,09/23/2011,0
CDAIR,20110923,2011,0923,09,23,4:00:00,09/23/2011,0
CDAIR,20110923,2011,0923,09,23,5:00:00,09/23/2011,0
CDAIR,20110923,2011,0923,09,23,6:00:00,09/23/2011,4
CDAIR,20110923,2011,0923,09,23,7:00:00,09/23/2011,6
CDAIR,20110923,2011,0923,09,23,8:00:00,09/23/2011,66
CDAIR,20110923,2011,0923,09,23,9:00:00,09/23/2011,23
CDAIR,20110923,2011,0923,09,23,10:00:00,09/23/2011,9
CDAIR,20110923,2011,0923,09,23,11:00:00,09/23/2011,0
CDAIR,20110924,2011,0924,09,24,6:00:00,09/24/2011,1
CDAIR,20110924,2011,0924,09,24,7:00:00,09/24/2011,3
CDAIR,20110924,2011,0924,09,24,9:00:00,09/24/2011,3
CDAIR,20110924,2011,0924,09,24,10:00:00,09/24/2011,27
CDAIR,20110924,2011,0924,09,24,11:00:00,09/24/2011,1
CDAIR,20110925,2011,0925,09,25,5:00:00,09/25/2011,0
CDAIR,20110925,2011,0925,09,25,6:00:00,09/25/2011,0
CDAIR,20110925,2011,0925,09,25,7:00:00,09/25/2011,1
CDAIR,20110925,2011,0925,09,25,8:00:00,09/25/2011,1
CDAIR,20110925,2011,0925,09,25,13:00:00,09/25/2011,8
CDAIR,20110925,2011,0925,09,25,14:00:00,09/25/2011,0
CDAIR,20110925,2011,0925,09,25,16:00:00,09/25/2011,44
CDAIR,20110925,2011,0925,09,25,17:00:00,09/25/2011,60
CDAIR,20110925,2011,0925,09,25,18:00:00,09/25/2011,0
CDAIR,20110926,2011,0926,09,26,19:00:00,09/26/2011,1
CDAIR,20110926,2011,0926,09,26,20:00:00,09/26/2011,0
CDAIR,20110927,2011,0927,09,27,6:00:00,09/27/2011,1
CDAIR,20110927,2011,0927,09,27,21:00:00,09/27/2011,0
CDAIR,20110927,2011,0927,09,27,22:00:00,09/27/2011,50
CDAIR,20111001,2011,1001,10,01,1:00:00,10/01/2011,0
CDAIR,20111010,2011,1010,10,10,11:00:00,10/10/2011,0
CDAIR,20111010,2011,1010,10,10,12:00:00,10/10/2011,0
CDAIR,20111010,2011,1010,10,10,23:00:00,10/10/2011,0
CDAIR,20111011,2011,1011,10,11,1:00:00,10/11/2011,0
CDAIR,20111011,2011,1011,10,11,2:00:00,10/11/2011,0
CDAIR,20111011,2011,1011,10,11,6:00:00,10/11/2011,0
CDAIR,20111011,2011,1011,10,11,7:00:00,10/11/2011,3
CDAIR,20111011,2011,1011,10,11,8:00:00,10/11/2011,0
CDAIR,20111011,2011,1011,10,11,9:00:00,10/11/2011,2
CDAIR,20111011,2011,1011,10,11,10:00:00,10/11/2011,0
CDAIR,20111011,2011,1011,10,11,11:00:00,10/11/2011,1
CDAIR,20111011,2011,1011,10,11,12:00:00,10/11/2011,13
CDAIR,20111011,2011,1011,10,11,13:00:00,10/11/2011,22
CDAIR,20111011,2011,1011,10,11,14:00:00,10/11/2011,14
CDAIR,20111011,2011,1011,10,11,15:00:00,10/11/2011,1
CDAIR,20111011,2011,1011,10,11,16:00:00,10/11/2011,0
CDAIR,20111011,2011,1011,10,11,17:00:00,10/11/2011,0
CDAIR,20111011,2011,1011,10,11,18:00:00,10/11/2011,1
CDAIR,20111011,2011,1011,10,11,19:00:00,10/11/2011,1
CDAIR,20111011,2011,1011,10,11,20:00:00,10/11/2011,2
CDAIR,20111011,2011,1011,10,11,21:00:00,10/11/2011,1
CDAIR,20111011,2011,1011,10,11,22:00:00,10/11/2011,5
CDAIR,20111011,2011,1011,10,11,23:00:00,10/11/2011,8
CDAIR,20111012,2011,1012,10,12,0:00:00,10/12/2011,6
CDAIR,20111012,2011,1012,10,12,1:00:00,10/12/2011,1
CDAIR,20111012,2011,1012,10,12,2:00:00,10/12/2011,2
CDAIR,20111012,2011,1012,10,12,3:00:00,10/12/2011,0
CDAIR,20111012,2011,1012,10,12,4:00:00,10/12/2011,4
CDAIR,20111012,2011,1012,10,12,5:00:00,10/12/2011,11
CDAIR,20111012,2011,1012,10,12,6:00:00,10/12/2011,2
CDAIR,20111012,2011,1012,10,12,7:00:00,10/12/2011,0
CDAIR,20111012,2011,1012,10,12,9:00:00,10/12/2011,0
CDAIR,20111013,2011,1013,10,13,4:00:00,10/13/2011,0
CDAIR,20111013,2011,1013,10,13,5:00:00,10/13/2011,0
CDAIR,20111013,2011,1013,10,13,6:00:00,10/13/2011,0
CDAIR,20111013,2011,1013,10,13,7:00:00,10/13/2011,0
CDAIR,20111013,2011,1013,10,13,8:00:00,10/13/2011,1
CDAIR,20111013,2011,1013,10,13,9:00:00,10/13/2011,0
CDAIR,20111013,2011,1013,10,13,10:00:00,10/13/2011,1
CDAIR,20111013,2011,1013,10,13,11:00:00,10/13/2011,1
CDAIR,20111013,2011,1013,10,13,22:00:00,10/13/2011,0
CDAIR,20111013,2011,1013,10,13,23:00:00,10/13/2011,0
CDAIR,20111014,2011,1014,10,14,0:00:00,10/14/2011,0
CDAIR,20111014,2011,1014,10,14,1:00:00,10/14/2011,0
CDAIR,20111014,2011,1014,10,14,2:00:00,10/14/2011,0
CDAIR,20111018,2011,1018,10,18,18:00:00,10/18/2011,0
CDAIR,20111018,2011,1018,10,18,19:00:00,10/18/2011,27
CDAIR,20111018,2011,1018,10,18,20:00:00,10/18/2011,25
CDAIR,20111018,2011,1018,10,18,21:00:00,10/18/2011,24
CDAIR,20111018,2011,1018,10,18,22:00:00,10/18/2011,13
CDAIR,20111018,2011,1018,10,18,23:00:00,10/18/2011,5
CDAIR,20111019,2011,1019,10,19,0:00:00,10/19/2011,9
CDAIR,20111019,2011,1019,10,19,1:00:00,10/19/2011,2
CDAIR,20111019,2011,1019,10,19,2:00:00,10/19/2011,1
CDAIR,20111019,2011,1019,10,19,3:00:00,10/19/2011,1
CDAIR,20111019,2011,1019,10,19,4:00:00,10/19/2011,2
CDAIR,20111019,2011,1019,10,19,5:00:00,10/19/2011,1
CDAIR,20111019,2011,1019,10,19,6:00:00,10/19/2011,0
CDAIR,20111019,2011,1019,10,19,7:00:00,10/19/2011,6
CDAIR,20111019,2011,1019,10,19,8:00:00,10/19/2011,3
CDAIR,20111019,2011,1019,10,19,9:00:00,10/19/2011,1
