Code,Long,Year,MonDay,Month,Day,Hour,Date,RainDepth
CDAIR,20111221,2011,1221,12,21,7,12/21/11,11
CDAIR,20111221,2011,1221,12,21,8,12/21/11,13
CDAIR,20111221,2011,1221,12,21,9,12/21/11,16
CDAIR,20111221,2011,1221,12,21,10,12/21/11,10
CDAIR,20111221,2011,1221,12,21,11,12/21/11,27
CDAIR,20111221,2011,1221,12,21,12,12/21/11,15
CDAIR,20111221,2011,1221,12,21,1,12/21/11,23
CDAIR,20111221,2011,1221,12,21,2,12/21/11,7
CDAIR,20111221,2011,1221,12,21,3,12/21/11,1
CDAIR,20111221,2011,1221,12,21,4,12/21/11,0
CDAIR,20111221,2011,1221,12,21,5,12/21/11,1
CDAIR,20111221,2011,1221,12,21,6,12/21/11,0
CDAIR,20111222,2011,1222,12,22,12,12/22/11,1
CDAIR,20111222,2011,1222,12,22,1,12/22/11,0
CDAIR,20111222,2011,1222,12,22,2,12/22/11,1
CDAIR,20111222,2011,1222,12,22,3,12/22/11,0
CDAIR,20111222,2011,1222,12,22,4,12/22/11,0
CDAIR,20111222,2011,1222,12,22,5,12/22/11,0
CDAIR,20111222,2011,1222,12,22,1,12/22/11,2
CDAIR,20111222,2011,1222,12,22,2,12/22/11,2
CDAIR,20111222,2011,1222,12,22,3,12/22/11,4
CDAIR,20111222,2011,1222,12,22,4,12/22/11,0
CDAIR,20111222,2011,1222,12,22,9,12/22/11,6
CDAIR,20111222,2011,1222,12,22,10,12/22/11,6
CDAIR,20111222,2011,1222,12,22,11,12/22/11,0
CDAIR,20111223,2011,1223,12,23,12,12/23/11,0
CDAIR,20111227,2011,1227,12,27,3,12/27/11,0
CDAIR,20111227,2011,1227,12,27,4,12/27/11,5
CDAIR,20111227,2011,1227,12,27,5,12/27/11,3
CDAIR,20111227,2011,1227,12,27,6,12/27/11,7
CDAIR,20111227,2011,1227,12,27,7,12/27/11,9
CDAIR,20111227,2011,1227,12,27,8,12/27/11,22
CDAIR,20111227,2011,1227,12,27,9,12/27/11,7
CDAIR,20111227,2011,1227,12,27,10,12/27/11,7
CDAIR,20111227,2011,1227,12,27,11,12/27/11,33
CDAIR,20111227,2011,1227,12,27,12,12/27/11,2
CDAIR,20111227,2011,1227,12,27,1,12/27/11,0
CDAIR,20111231,2011,1231,12,31,12,12/31/11,0
CDAIR,20120101,2012,101,1,1,1,1/1/12,0
CDAIR,20120107,2012,107,1,7,6,1/7/12,0
CDAIR,20120108,2012,108,1,8,10,1/8/12,0
CDAIR,20120108,2012,108,1,8,11,1/8/12,0
CDAIR,20120108,2012,108,1,8,2,1/8/12,0
CDAIR,20120108,2012,108,1,8,4,1/8/12,0
CDAIR,20120108,2012,108,1,8,5,1/8/12,0
CDAIR,20120108,2012,108,1,8,6,1/8/12,0
CDAIR,20120108,2012,108,1,8,7,1/8/12,0
CDAIR,20120108,2012,108,1,8,8,1/8/12,4
CDAIR,20120108,2012,108,1,8,9,1/8/12,0
CDAIR,20120108,2012,108,1,8,10,1/8/12,1
CDAIR,20120109,2012,109,1,9,12,1/9/12,0
CDAIR,20120109,2012,109,1,9,4,1/9/12,0
CDAIR,20120109,2012,109,1,9,8,1/9/12,0
CDAIR,20120109,2012,109,1,9,10,1/9/12,0
CDAIR,20120109,2012,109,1,9,12,1/9/12,1
CDAIR,20120109,2012,109,1,9,6,1/9/12,0
CDAIR,20120109,2012,109,1,9,7,1/9/12,0
CDAIR,20120109,2012,109,1,9,8,1/9/12,1
CDAIR,20120110,2012,110,1,10,1,1/10/12,0
CDAIR,20120110,2012,110,1,10,2,1/10/12,0
CDAIR,20120110,2012,110,1,10,3,1/10/12,0
CDAIR,20120110,2012,110,1,10,4,1/10/12,0
CDAIR,20120110,2012,110,1,10,5,1/10/12,0
CDAIR,20120110,2012,110,1,10,6,1/10/12,0
CDAIR,20120110,2012,110,1,10,7,1/10/12,0
CDAIR,20120111,2012,111,1,11,2,1/11/12,0
CDAIR,20120111,2012,111,1,11,3,1/11/12,0
CDAIR,20120111,2012,111,1,11,4,1/11/12,2
CDAIR,20120111,2012,111,1,11,6,1/11/12,0
CDAIR,20120111,2012,111,1,11,7,1/11/12,1
CDAIR,20120111,2012,111,1,11,8,1/11/12,13
CDAIR,20120111,2012,111,1,11,9,1/11/12,2
CDAIR,20120111,2012,111,1,11,10,1/11/12,5
CDAIR,20120111,2012,111,1,11,11,1/11/12,1
CDAIR,20120111,2012,111,1,11,12,1/11/12,10
CDAIR,20120111,2012,111,1,11,1,1/11/12,6
CDAIR,20120111,2012,111,1,11,2,1/11/12,2
CDAIR,20120111,2012,111,1,11,3,1/11/12,0
CDAIR,20120111,2012,111,1,11,4,1/11/12,0
CDAIR,20120111,2012,111,1,11,5,1/11/12,0
CDAIR,20120111,2012,111,1,11,7,1/11/12,1
CDAIR,20120112,2012,112,1,12,6,1/12/12,0
CDAIR,20120112,2012,112,1,12,7,1/12/12,0
CDAIR,20120112,2012,112,1,12,8,1/12/12,0
CDAIR,20120117,2012,117,1,17,1,1/17/12,0
CDAIR,20120117,2012,117,1,17,6,1/17/12,0
CDAIR,20120117,2012,117,1,17,8,1/17/12,0
CDAIR,20120117,2012,117,1,17,9,1/17/12,44
CDAIR,20120117,2012,117,1,17,10,1/17/12,13
CDAIR,20120117,2012,117,1,17,11,1/17/12,3
CDAIR,20120118,2012,118,1,18,12,1/18/12,3
CDAIR,20120118,2012,118,1,18,1,1/18/12,4
CDAIR,20120118,2012,118,1,18,2,1/18/12,11
CDAIR,20120118,2012,118,1,18,3,1/18/12,5
CDAIR,20120118,2012,118,1,18,4,1/18/12,1
CDAIR,20120118,2012,118,1,18,5,1/18/12,1
CDAIR,20120120,2012,120,1,20,3,1/20/12,0
CDAIR,20120120,2012,120,1,20,4,1/20/12,0
CDAIR,20120120,2012,120,1,20,5,1/20/12,1
CDAIR,20120120,2012,120,1,20,6,1/20/12,4
CDAIR,20120120,2012,120,1,20,7,1/20/12,4
CDAIR,20120120,2012,120,1,20,8,1/20/12,1
CDAIR,20120120,2012,120,1,20,9,1/20/12,4
CDAIR,20120120,2012,120,1,20,10,1/20/12,1
CDAIR,20120120,2012,120,1,20,11,1/20/12,3
CDAIR,20120121,2012,121,1,21,12,1/21/12,0
CDAIR,20120121,2012,121,1,21,1,1/21/12,1
CDAIR,20120121,2012,121,1,21,2,1/21/12,2
CDAIR,20120121,2012,121,1,21,3,1/21/12,8
CDAIR,20120121,2012,121,1,21,5,1/21/12,7
CDAIR,20120121,2012,121,1,21,6,1/21/12,0
CDAIR,20120121,2012,121,1,21,7,1/21/12,1
CDAIR,20120121,2012,121,1,21,8,1/21/12,1
CDAIR,20120121,2012,121,1,21,9,1/21/12,1
CDAIR,20120121,2012,121,1,21,12,1/21/12,2
CDAIR,20120121,2012,121,1,21,1,1/21/12,8
CDAIR,20120121,2012,121,1,21,2,1/21/12,9
CDAIR,20120121,2012,121,1,21,3,1/21/12,8
CDAIR,20120121,2012,121,1,21,4,1/21/12,0
CDAIR,20120121,2012,121,1,21,5,1/21/12,0
CDAIR,20120121,2012,121,1,21,6,1/21/12,0
CDAIR,20120121,2012,121,1,21,10,1/21/12,0
CDAIR,20120121,2012,121,1,21,11,1/21/12,0
CDAIR,20120123,2012,123,1,23,6,1/23/12,2
CDAIR,20120123,2012,123,1,23,7,1/23/12,6
CDAIR,20120123,2012,123,1,23,8,1/23/12,2
CDAIR,20120123,2012,123,1,23,9,1/23/12,1
CDAIR,20120123,2012,123,1,23,11,1/23/12,0
CDAIR,20120123,2012,123,1,23,12,1/23/12,0
CDAIR,20120123,2012,123,1,23,1,1/23/12,0
CDAIR,20120123,2012,123,1,23,2,1/23/12,0
CDAIR,20120123,2012,123,1,23,3,1/23/12,0
CDAIR,20120123,2012,123,1,23,9,1/23/12,1
CDAIR,20120123,2012,123,1,23,10,1/23/12,0
CDAIR,20120124,2012,124,1,24,5,1/24/12,0
CDAIR,20120124,2012,124,1,24,6,1/24/12,0
CDAIR,20120124,2012,124,1,24,7,1/24/12,0
CDAIR,20120124,2012,124,1,24,8,1/24/12,0
CDAIR,20120124,2012,124,1,24,9,1/24/12,0
CDAIR,20120124,2012,124,1,24,10,1/24/12,0
CDAIR,20120124,2012,124,1,24,11,1/24/12,0
CDAIR,20120126,2012,126,1,26,8,1/26/12,0
CDAIR,20120126,2012,126,1,26,9,1/26/12,0
CDAIR,20120126,2012,126,1,26,8,1/26/12,0
CDAIR,20120127,2012,127,1,27,1,1/27/12,0
CDAIR,20120127,2012,127,1,27,3,1/27/12,0
CDAIR,20120127,2012,127,1,27,4,1/27/12,15
CDAIR,20120127,2012,127,1,27,5,1/27/12,0
CDAIR,20120127,2012,127,1,27,9,1/27/12,0
CDAIR,20120201,2012,201,2,1,1,2/1/12,0
CDAIR,20120201,2012,201,2,1,11,2/1/12,0
CDAIR,20120201,2012,201,2,1,5,2/1/12,0
CDAIR,20120201,2012,201,2,1,6,2/1/12,0
CDAIR,20120201,2012,201,2,1,7,2/1/12,0
CDAIR,20120201,2012,201,2,1,8,2/1/12,1
CDAIR,20120201,2012,201,2,1,9,2/1/12,0
CDAIR,20120201,2012,201,2,1,11,2/1/12,0
CDAIR,20120202,2012,202,2,2,12,2/2/12,1
CDAIR,20120202,2012,202,2,2,1,2/2/12,0
CDAIR,20120202,2012,202,2,2,2,2/2/12,0
CDAIR,20120204,2012,204,2,4,7,2/4/12,0
CDAIR,20120204,2012,204,2,4,8,2/4/12,0
CDAIR,20120204,2012,204,2,4,9,2/4/12,1
CDAIR,20120204,2012,204,2,4,10,2/4/12,2
CDAIR,20120204,2012,204,2,4,11,2/4/12,1
CDAIR,20120204,2012,204,2,4,12,2/4/12,1
CDAIR,20120204,2012,204,2,4,1,2/4/12,0
CDAIR,20120204,2012,204,2,4,2,2/4/12,2
CDAIR,20120204,2012,204,2,4,9,2/4/12,0
CDAIR,20120204,2012,204,2,4,10,2/4/12,0
CDAIR,20120204,2012,204,2,4,11,2/4/12,1
CDAIR,20120205,2012,205,2,5,12,2/5/12,2
CDAIR,20120205,2012,205,2,5,1,2/5/12,5
CDAIR,20120205,2012,205,2,5,2,2/5/12,15
CDAIR,20120205,2012,205,2,5,3,2/5/12,9
CDAIR,20120205,2012,205,2,5,4,2/5/12,5
CDAIR,20120205,2012,205,2,5,5,2/5/12,0
CDAIR,20120205,2012,205,2,5,10,2/5/12,0
CDAIR,20120205,2012,205,2,5,11,2/5/12,0
CDAIR,20120205,2012,205,2,5,3,2/5/12,0
CDAIR,20120205,2012,205,2,5,4,2/5/12,0
CDAIR,20120208,2012,208,2,8,9,2/8/12,0
CDAIR,20120208,2012,208,2,8,10,2/8/12,0
CDAIR,20120208,2012,208,2,8,11,2/8/12,0
CDAIR,20120208,2012,208,2,8,12,2/8/12,0
CDAIR,20120214,2012,214,2,14,11,2/14/12,0
CDAIR,20120214,2012,214,2,14,12,2/14/12,0
CDAIR,20120214,2012,214,2,14,3,2/14/12,0
CDAIR,20120216,2012,216,2,16,9,2/16/12,0
CDAIR,20120216,2012,216,2,16,10,2/16/12,0
CDAIR,20120216,2012,216,2,16,11,2/16/12,0
CDAIR,20120216,2012,216,2,16,12,2/16/12,0
CDAIR,20120216,2012,216,2,16,1,2/16/12,1
CDAIR,20120216,2012,216,2,16,2,2/16/12,4
CDAIR,20120216,2012,216,2,16,3,2/16/12,2
CDAIR,20120216,2012,216,2,16,4,2/16/12,1
CDAIR,20120219,2012,219,2,19,1,2/19/12,0
CDAIR,20120219,2012,219,2,19,2,2/19/12,1
CDAIR,20120219,2012,219,2,19,3,2/19/12,1
CDAIR,20120219,2012,219,2,19,8,2/19/12,0
CDAIR,20120219,2012,219,2,19,9,2/19/12,2
CDAIR,20120219,2012,219,2,19,10,2/19/12,2
CDAIR,20120219,2012,219,2,19,11,2/19/12,2
CDAIR,20120219,2012,219,2,19,12,2/19/12,0
CDAIR,20120219,2012,219,2,19,1,2/19/12,2
CDAIR,20120219,2012,219,2,19,2,2/19/12,10
CDAIR,20120219,2012,219,2,19,3,2/19/12,8
CDAIR,20120219,2012,219,2,19,5,2/19/12,5
CDAIR,20120219,2012,219,2,19,6,2/19/12,14
CDAIR,20120219,2012,219,2,19,7,2/19/12,7
CDAIR,20120219,2012,219,2,19,8,2/19/12,0
CDAIR,20120219,2012,219,2,19,10,2/19/12,0
CDAIR,20120219,2012,219,2,19,11,2/19/12,0
CDAIR,20120223,2012,223,2,23,12,2/23/12,3
CDAIR,20120223,2012,223,2,23,1,2/23/12,8
CDAIR,20120224,2012,224,2,24,3,2/24/12,0
CDAIR,20120224,2012,224,2,24,4,2/24/12,0
CDAIR,20120224,2012,224,2,24,5,2/24/12,4
CDAIR,20120227,2012,227,2,27,8,2/27/12,1
CDAIR,20120227,2012,227,2,27,9,2/27/12,0
CDAIR,20120227,2012,227,2,27,10,2/27/12,0
CDAIR,20120227,2012,227,2,27,11,2/27/12,0
CDAIR,20120227,2012,227,2,27,12,2/27/12,0
CDAIR,20120227,2012,227,2,27,1,2/27/12,0
CDAIR,20120229,2012,229,2,29,4,2/29/12,0
CDAIR,20120229,2012,229,2,29,11,2/29/12,6
CDAIR,20120301,2012,301,3,1,1,3/1/12,0
CDAIR,20120302,2012,302,3,2,7,3/2/12,0
CDAIR,20120302,2012,302,3,2,8,3/2/12,21
CDAIR,20120302,2012,302,3,2,9,3/2/12,0
CDAIR,20120302,2012,302,3,2,10,3/2/12,0
CDAIR,20120302,2012,302,3,2,11,3/2/12,0
CDAIR,20120302,2012,302,3,2,12,3/2/12,0
CDAIR,20120302,2012,302,3,2,1,3/2/12,0
CDAIR,20120303,2012,303,3,3,1,3/3/12,2
CDAIR,20120303,2012,303,3,3,2,3/3/12,8
CDAIR,20120303,2012,303,3,3,3,3/3/12,74
CDAIR,20120303,2012,303,3,3,4,3/3/12,20
CDAIR,20120303,2012,303,3,3,5,3/3/12,16
CDAIR,20120303,2012,303,3,3,6,3/3/12,25
CDAIR,20120303,2012,303,3,3,7,3/3/12,3
CDAIR,20120303,2012,303,3,3,8,3/3/12,0
CDAIR,20120303,2012,303,3,3,9,3/3/12,0
CDAIR,20120309,2012,309,3,9,1,3/9/12,0
CDAIR,20120309,2012,309,3,9,2,3/9/12,2
CDAIR,20120309,2012,309,3,9,3,3/9/12,6
CDAIR,20120309,2012,309,3,9,4,3/9/12,14
CDAIR,20120309,2012,309,3,9,5,3/9/12,4
CDAIR,20120309,2012,309,3,9,6,3/9/12,1
CDAIR,20120313,2012,313,3,13,6,3/13/12,3
CDAIR,20120313,2012,313,3,13,7,3/13/12,0
CDAIR,20120315,2012,315,3,15,7,3/15/12,0
CDAIR,20120315,2012,315,3,15,8,3/15/12,0
CDAIR,20120316,2012,316,3,16,7,3/16/12,0
CDAIR,20120316,2012,316,3,16,8,3/16/12,0
CDAIR,20120316,2012,316,3,16,9,3/16/12,0
CDAIR,20120316,2012,316,3,16,11,3/16/12,1
CDAIR,20120317,2012,317,3,17,1,3/17/12,0
CDAIR,20120317,2012,317,3,17,8,3/17/12,47
CDAIR,20120317,2012,317,3,17,9,3/17/12,50
CDAIR,20120317,2012,317,3,17,10,3/17/12,0
CDAIR,20120318,2012,318,3,18,11,3/18/12,0
CDAIR,20120318,2012,318,3,18,12,3/18/12,0
CDAIR,20120318,2012,318,3,18,1,3/18/12,0
CDAIR,20120318,2012,318,3,18,2,3/18/12,0
CDAIR,20120320,2012,320,3,20,11,3/20/12,0
CDAIR,20120323,2012,323,3,23,3,3/23/12,1
CDAIR,20120323,2012,323,3,23,5,3/23/12,4
CDAIR,20120323,2012,323,3,23,7,3/23/12,5
CDAIR,20120323,2012,323,3,23,8,3/23/12,1
CDAIR,20120323,2012,323,3,23,9,3/23/12,0
CDAIR,20120323,2012,323,3,23,11,3/23/12,0
CDAIR,20120324,2012,324,3,24,12,3/24/12,1
CDAIR,20120324,2012,324,3,24,1,3/24/12,1
CDAIR,20120324,2012,324,3,24,2,3/24/12,2
CDAIR,20120324,2012,324,3,24,3,3/24/12,13
CDAIR,20120324,2012,324,3,24,4,3/24/12,7
CDAIR,20120324,2012,324,3,24,5,3/24/12,0
CDAIR,20120324,2012,324,3,24,6,3/24/12,7
CDAIR,20120324,2012,324,3,24,7,3/24/12,0
CDAIR,20120324,2012,324,3,24,8,3/24/12,0
CDAIR,20120324,2012,324,3,24,9,3/24/12,1
CDAIR,20120324,2012,324,3,24,10,3/24/12,1
CDAIR,20120324,2012,324,3,24,4,3/24/12,0
CDAIR,20120324,2012,324,3,24,5,3/24/12,0
CDAIR,20120324,2012,324,3,24,6,3/24/12,0
CDAIR,20120324,2012,324,3,24,10,3/24/12,0
CDAIR,20120324,2012,324,3,24,11,3/24/12,0
CDAIR,20120325,2012,325,3,25,12,3/25/12,2
CDAIR,20120325,2012,325,3,25,2,3/25/12,0
CDAIR,20120325,2012,325,3,25,8,3/25/12,0
CDAIR,20120325,2012,325,3,25,9,3/25/12,0
CDAIR,20120330,2012,330,3,30,7,3/30/12,1
CDAIR,20120330,2012,330,3,30,8,3/30/12,5
CDAIR,20120330,2012,330,3,30,9,3/30/12,9
CDAIR,20120330,2012,330,3,30,10,3/30/12,3
CDAIR,20120330,2012,330,3,30,11,3/30/12,0
CDAIR,20120331,2012,331,3,31,1,3/31/12,0
CDAIR,20120331,2012,331,3,31,2,3/31/12,0
CDAIR,20120331,2012,331,3,31,3,3/31/12,1
CDAIR,20120331,2012,331,3,31,4,3/31/12,3
CDAIR,20120331,2012,331,3,31,5,3/31/12,3
CDAIR,20120331,2012,331,3,31,6,3/31/12,9
CDAIR,20120331,2012,331,3,31,7,3/31/12,2
CDAIR,20120331,2012,331,3,31,8,3/31/12,8
CDAIR,20120331,2012,331,3,31,9,3/31/12,1
CDAIR,20120331,2012,331,3,31,8,3/31/12,1
CDAIR,20120401,2012,401,4,1,1,4/1/12,0
CDAIR,20120401,2012,401,4,1,6,4/1/12,0
CDAIR,20120401,2012,401,4,1,7,4/1/12,2
CDAIR,20120401,2012,401,4,1,8,4/1/12,0
CDAIR,20120402,2012,402,4,2,10,4/2/12,1
CDAIR,20120403,2012,403,4,3,9,4/3/12,16
CDAIR,20120403,2012,403,4,3,10,4/3/12,12
CDAIR,20120405,2012,405,4,5,4,4/5/12,0
CDAIR,20120405,2012,405,4,5,5,4/5/12,0
CDAIR,20120405,2012,405,4,5,6,4/5/12,0
CDAIR,20120405,2012,405,4,5,7,4/5/12,0
CDAIR,20120405,2012,405,4,5,8,4/5/12,0
CDAIR,20120405,2012,405,4,5,5,4/5/12,0
CDAIR,20120405,2012,405,4,5,6,4/5/12,5
CDAIR,20120405,2012,405,4,5,7,4/5/12,4
CDAIR,20120405,2012,405,4,5,8,4/5/12,3
CDAIR,20120405,2012,405,4,5,9,4/5/12,4
CDAIR,20120405,2012,405,4,5,10,4/5/12,5
CDAIR,20120405,2012,405,4,5,11,4/5/12,4
CDAIR,20120406,2012,406,4,6,12,4/6/12,0
CDAIR,20120406,2012,406,4,6,2,4/6/12,0
CDAIR,20120406,2012,406,4,6,3,4/6/12,0
CDAIR,20120406,2012,406,4,6,4,4/6/12,7
CDAIR,20120406,2012,406,4,6,5,4/6/12,5
CDAIR,20120406,2012,406,4,6,6,4/6/12,10
CDAIR,20120406,2012,406,4,6,7,4/6/12,1
CDAIR,20120418,2012,418,4,18,1,4/18/12,24
CDAIR,20120418,2012,418,4,18,2,4/18/12,1
CDAIR,20120418,2012,418,4,18,3,4/18/12,2
CDAIR,20120418,2012,418,4,18,4,4/18/12,4
CDAIR,20120418,2012,418,4,18,5,4/18/12,4
CDAIR,20120418,2012,418,4,18,6,4/18/12,1
CDAIR,20120418,2012,418,4,18,7,4/18/12,3
CDAIR,20120418,2012,418,4,18,8,4/18/12,0
CDAIR,20120418,2012,418,4,18,9,4/18/12,1
CDAIR,20120422,2012,422,4,22,12,4/22/12,0
CDAIR,20120422,2012,422,4,22,1,4/22/12,3
CDAIR,20120422,2012,422,4,22,2,4/22/12,2
CDAIR,20120422,2012,422,4,22,6,4/22/12,1
CDAIR,20120422,2012,422,4,22,7,4/22/12,1
CDAIR,20120422,2012,422,4,22,8,4/22/12,1
CDAIR,20120422,2012,422,4,22,9,4/22/12,1
CDAIR,20120422,2012,422,4,22,10,4/22/12,12
CDAIR,20120422,2012,422,4,22,11,4/22/12,2
CDAIR,20120422,2012,422,4,22,12,4/22/12,1
CDAIR,20120422,2012,422,4,22,1,4/22/12,0
CDAIR,20120422,2012,422,4,22,2,4/22/12,0
CDAIR,20120422,2012,422,4,22,3,4/22/12,0
CDAIR,20120422,2012,422,4,22,6,4/22/12,3
CDAIR,20120422,2012,422,4,22,7,4/22/12,7
CDAIR,20120422,2012,422,4,22,8,4/22/12,2
CDAIR,20120422,2012,422,4,22,9,4/22/12,0
CDAIR,20120423,2012,423,4,23,12,4/23/12,0
CDAIR,20120425,2012,425,4,25,2,4/25/12,0
CDAIR,20120425,2012,425,4,25,3,4/25/12,0
CDAIR,20120425,2012,425,4,25,4,4/25/12,0
CDAIR,20120425,2012,425,4,25,5,4/25/12,0
CDAIR,20120425,2012,425,4,25,6,4/25/12,0
CDAIR,20120425,2012,425,4,25,7,4/25/12,2
CDAIR,20120425,2012,425,4,25,8,4/25/12,5
CDAIR,20120425,2012,425,4,25,9,4/25/12,1
CDAIR,20120425,2012,425,4,25,9,4/25/12,0
CDAIR,20120425,2012,425,4,25,10,4/25/12,0
CDAIR,20120426,2012,426,4,26,10,4/26/12,1
CDAIR,20120426,2012,426,4,26,11,4/26/12,3
CDAIR,20120426,2012,426,4,26,12,4/26/12,0
CDAIR,20120426,2012,426,4,26,8,4/26/12,0
CDAIR,20120426,2012,426,4,26,9,4/26/12,0
CDAIR,20120501,2012,501,5,1,1,5/1/12,0
CDAIR,20120505,2012,505,5,5,11,5/5/12,0
CDAIR,20120505,2012,505,5,5,12,5/5/12,0
CDAIR,20120508,2012,508,5,8,7,5/8/12,0
CDAIR,20120508,2012,508,5,8,12,5/8/12,0
CDAIR,20120508,2012,508,5,8,1,5/8/12,8
CDAIR,20120508,2012,508,5,8,2,5/8/12,2
CDAIR,20120508,2012,508,5,8,3,5/8/12,0
CDAIR,20120508,2012,508,5,8,4,5/8/12,13
CDAIR,20120508,2012,508,5,8,5,5/8/12,0
CDAIR,20120508,2012,508,5,8,8,5/8/12,107
CDAIR,20120508,2012,508,5,8,9,5/8/12,90
CDAIR,20120508,2012,508,5,8,10,5/8/12,6
CDAIR,20120508,2012,508,5,8,11,5/8/12,12
CDAIR,20120509,2012,509,5,9,12,5/9/12,3
CDAIR,20120509,2012,509,5,9,1,5/9/12,15
CDAIR,20120509,2012,509,5,9,2,5/9/12,6
CDAIR,20120509,2012,509,5,9,3,5/9/12,2
CDAIR,20120509,2012,509,5,9,4,5/9/12,1
CDAIR,20120509,2012,509,5,9,12,5/9/12,6
CDAIR,20120509,2012,509,5,9,1,5/9/12,3
CDAIR,20120509,2012,509,5,9,2,5/9/12,0
CDAIR,20120509,2012,509,5,9,3,5/9/12,3
CDAIR,20120509,2012,509,5,9,4,5/9/12,0
CDAIR,20120509,2012,509,5,9,7,5/9/12,0
CDAIR,20120509,2012,509,5,9,8,5/9/12,0
CDAIR,20120513,2012,513,5,13,1,5/13/12,0
CDAIR,20120513,2012,513,5,13,2,5/13/12,11
CDAIR,20120513,2012,513,5,13,3,5/13/12,4
CDAIR,20120513,2012,513,5,13,4,5/13/12,2
CDAIR,20120513,2012,513,5,13,5,5/13/12,1
CDAIR,20120513,2012,513,5,13,6,5/13/12,2
CDAIR,20120513,2012,513,5,13,7,5/13/12,7
CDAIR,20120513,2012,513,5,13,8,5/13/12,2
CDAIR,20120513,2012,513,5,13,9,5/13/12,0
CDAIR,20120513,2012,513,5,13,10,5/13/12,0
CDAIR,20120513,2012,513,5,13,11,5/13/12,3
CDAIR,20120514,2012,514,5,14,12,5/14/12,1
CDAIR,20120514,2012,514,5,14,1,5/14/12,0
CDAIR,20120514,2012,514,5,14,2,5/14/12,0
CDAIR,20120514,2012,514,5,14,3,5/14/12,0
CDAIR,20120514,2012,514,5,14,4,5/14/12,1
CDAIR,20120514,2012,514,5,14,5,5/14/12,3
CDAIR,20120514,2012,514,5,14,6,5/14/12,0
CDAIR,20120514,2012,514,5,14,7,5/14/12,0
CDAIR,20120514,2012,514,5,14,8,5/14/12,6
CDAIR,20120514,2012,514,5,14,9,5/14/12,16
CDAIR,20120514,2012,514,5,14,10,5/14/12,31
CDAIR,20120514,2012,514,5,14,11,5/14/12,42
CDAIR,20120514,2012,514,5,14,12,5/14/12,1
CDAIR,20120514,2012,514,5,14,1,5/14/12,0
CDAIR,20120514,2012,514,5,14,2,5/14/12,0
CDAIR,20120514,2012,514,5,14,3,5/14/12,8
CDAIR,20120514,2012,514,5,14,4,5/14/12,1
CDAIR,20120514,2012,514,5,14,9,5/14/12,8
CDAIR,20120514,2012,514,5,14,10,5/14/12,7
CDAIR,20120514,2012,514,5,14,11,5/14/12,3
CDAIR,20120515,2012,515,5,15,12,5/15/12,2
CDAIR,20120515,2012,515,5,15,1,5/15/12,1
CDAIR,20120515,2012,515,5,15,2,5/15/12,2
CDAIR,20120515,2012,515,5,15,3,5/15/12,0
CDAIR,20120515,2012,515,5,15,6,5/15/12,0
CDAIR,20120515,2012,515,5,15,7,5/15/12,0
CDAIR,20120516,2012,516,5,16,12,5/16/12,0
CDAIR,20120516,2012,516,5,16,1,5/16/12,75
CDAIR,20120516,2012,516,5,16,2,5/16/12,30
CDAIR,20120516,2012,516,5,16,3,5/16/12,1
CDAIR,20120522,2012,522,5,22,9,5/22/12,0
CDAIR,20120522,2012,522,5,22,10,5/22/12,13
CDAIR,20120522,2012,522,5,22,11,5/22/12,13
CDAIR,20120523,2012,523,5,23,12,5/23/12,15
CDAIR,20120523,2012,523,5,23,1,5/23/12,0
CDAIR,20120527,2012,527,5,27,2,5/27/12,0
CDAIR,20120528,2012,528,5,28,3,5/28/12,0
CDAIR,20120528,2012,528,5,28,4,5/28/12,0
CDAIR,20120529,2012,529,5,29,9,5/29/12,0
CDAIR,20120529,2012,529,5,29,10,5/29/12,2
CDAIR,20120529,2012,529,5,29,3,5/29/12,0
CDAIR,20120529,2012,529,5,29,4,5/29/12,0
CDAIR,20120529,2012,529,5,29,5,5/29/12,1
CDAIR,20120529,2012,529,5,29,6,5/29/12,0
CDAIR,20120530,2012,530,5,30,1,5/30/12,0
CDAIR,20120530,2012,530,5,30,2,5/30/12,0
CDAIR,20120601,2012,601,6,1,1,6/1/12,0
CDAIR,20120601,2012,601,6,1,4,6/1/12,0
CDAIR,20120601,2012,601,6,1,12,6/1/12,1
CDAIR,20120601,2012,601,6,1,1,6/1/12,4
CDAIR,20120601,2012,601,6,1,2,6/1/12,0
CDAIR,20120605,2012,605,6,5,12,6/5/12,0
CDAIR,20120605,2012,605,6,5,2,6/5/12,0
CDAIR,20120605,2012,605,6,5,3,6/5/12,0
CDAIR,20120605,2012,605,6,5,4,6/5/12,0
CDAIR,20120605,2012,605,6,5,5,6/5/12,0
CDAIR,20120605,2012,605,6,5,6,6/5/12,1
CDAIR,20120605,2012,605,6,5,7,6/5/12,6
CDAIR,20120606,2012,606,6,6,2,6/6/12,17
CDAIR,20120606,2012,606,6,6,3,6/6/12,2
CDAIR,20120606,2012,606,6,6,7,6/6/12,11
CDAIR,20120606,2012,606,6,6,8,6/6/12,20
CDAIR,20120606,2012,606,6,6,9,6/6/12,0
CDAIR,20120606,2012,606,6,6,10,6/6/12,2
CDAIR,20120606,2012,606,6,6,11,6/6/12,0
CDAIR,20120610,2012,610,6,10,3,6/10/12,0
CDAIR,20120610,2012,610,6,10,6,6/10/12,0
CDAIR,20120610,2012,610,6,10,9,6/10/12,0
